Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
HR,0,0,0,0.165291542,0.471076285,0.776861028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468146125,0.723455104,0.978764083
IT,0,0,0,0,0,0,0,0,0,-0.330232558,0.058139535,0.446511628,0,0,0,-0.213885021,0.232643724,0.679172469,0,0,0,0,0,0,0,0,0
CY,0.512687585,0.760572988,1.00845839,-0.3648767,0.029269417,0.423415534,-0.265012935,0.168733832,0.602480598,-0.330232558,0.058139535,0.446511628,0.039169556,0.36597463,0.692779704,0,0,0,-0.321406741,0.098241573,0.517889888,-0.383746445,0.020316944,0.424380333,-0.284055992,0.096620007,0.477296005
LV,0,0,0,-0.193132058,0.172389952,0.537911961,0.041163755,0.551454694,1.061745632,0,0,0,0,0,0,0,0,0,0,0,0,-0.388134905,0.014831369,0.417797643,-0.306179583,0.07818368,0.462546944
LT,0,0,0,-0.200599216,0.16616732,0.532933856,-0.192391651,0.259510436,0.711412523,0,0,0,0,0,0,-0.168768649,0.289039188,0.746847026,0,0,0,0,0,0,0.423898942,0.686582451,0.949265961
LU,0.335879945,0.613233288,0.89058663,0,0,0,0,0,0,-0.351162791,0.040697674,0.43255814,0.067611816,0.389676513,0.711741211,-0.142987866,0.321265168,0.785518202,-0.169925145,0.287593569,0.745112282,0,0,0,0,0,0
HU,0,0,0,-0.110993316,0.240838903,0.592671122,0,0,0,0,0,0,0,0,0,0,0,0,-0.369774549,0.037781813,0.445338176,0.151645672,0.689557091,1.227468509,-0.272994196,0.10583817,0.484670536
MT,0.44638472,0.7053206,0.96425648,0,0,0,0,0,0,-0.26744186,0.110465116,0.488372093,-0.024825528,0.312645393,0.650116315,0,0,0,0,0,0,0,0,0,-0.350426767,0.041311028,0.433048822
NL,0.49058663,0.742155525,0.99372442,0,0,0,0,0,0,0.151162791,0.459302326,0.76744186,-0.036202432,0.30316464,0.642531712,-0.050606724,0.436741595,0.924089914,-0.142817912,0.32147761,0.785773132,0,0,0,0,0,0
AT,-0.128240109,0.226466576,0.581173261,0,0,0,0,0,0,-0.225581395,0.145348837,0.51627907,-0.130061888,0.224948426,0.579958741,0.037477621,0.546847026,1.056216431,-0.139628826,0.325463968,0.790556761,-0.234538805,0.206826493,0.648191792,0,0,0
PL,0,0,0,-0.170730583,0.191057847,0.552846278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291588785,0.135514019,0.562616822,0.180539433,0.483782861,0.787026289
PT,-0.282946794,0.097544338,0.478035471,0,0,0,0,0,0,-0.351162791,0.040697674,0.43255814,0.054812799,0.379010666,0.703208533,0,0,0,-0.300252469,0.124684413,0.549621296,0,0,0,-0.062820075,0.280983271,0.624786617
RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247704185,0.190369768,0.628443722,0,0,0
SI,-0.194542974,0.171214188,0.536971351,-0.200599216,0.16616732,0.532933856,0,0,0,0,0,0,0,0,0,-0.005490352,0.49313706,0.991764472,0,0,0,0,0,0,-0.140252646,0.216456128,0.573164903
SK,-0.150341064,0.208049113,0.566439291,-0.103526158,0.247061535,0.597649228,0,0,0,-0.26744186,0.110465116,0.488372093,0,0,0,0,0,0,0,0,0,-0.094108086,0.382364892,0.858837871,0.036736087,0.36394674,0.691157392
FI,0.645293315,0.871077763,1.09686221,-0.096059,0.253284167,0.602627333,1.152489457,1.940611822,2.728734186,-0.18372093,0.180232558,0.544186047,0.373366106,0.644471755,0.915577404,-0.297672568,0.12790929,0.553491148,-0.307055853,0.116180183,0.53941622,0,0,0,0.080983271,0.400819392,0.720655514
SE,0.203274216,0.502728513,0.80218281,0,0,0,1.04255289,1.803191112,2.563829335,0.234883721,0.529069767,0.823255814,0.404652592,0.670543827,0.936435061,-0.160175055,0.299781182,0.759737418,-0.190122691,0.262346636,0.714815963,-0.344250305,0.069687119,0.483624543,0,0,0
