Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
LT,0.280876494,0.368525896,0.456175299,0.02907916,0.201938611,0.374798061,0.251340262,0.50236601,0.753391757,0.244,0.43,0.616,0.183038211,0.284249767,0.385461323,-0.055431131,0.267357223,0.590145577,-0.076403708,0.227129613,0.530662935,0.461218837,0.730609418,1,0.114197531,0.200617284,0.287037037
LU,0.049800797,0.079681275,0.109561753,0.300484653,0.541195477,0.7819063,0.483538006,0.69586413,0.908190253,0.036,0.17,0.304,0.039142591,0.104380242,0.169617894,-0.065509518,0.258958567,0.583426652,-0.320097953,0.024051076,0.368200105,0.120498615,0.4466759,0.772853186,0.231481481,0.347222222,0.462962963
HU,0.591633466,0.756972112,0.922310757,-0.042003231,0.113085622,0.268174475,0.400934967,0.627028263,0.85312156,0.212,0.39,0.568,0.441752097,0.607642125,0.773532153,0.164613662,0.450727884,0.736842105,-0.132447088,0.180426797,0.493300682,-0.415512465,0,0.415512465,0.083333333,0.162037037,0.240740741
MT,0.013944223,0.034860558,0.055776892,0.407108239,0.67447496,0.94184168,0.621252627,0.810626313,1,0.028,0.16,0.292,0.092451072,0.171015843,0.249580615,0.559350504,0.779675252,1,0.627601889,0.813800945,1,0.103878116,0.432825485,0.761772853,0.169753086,0.270061728,0.37037037
NL,-0.001992032,0.014940239,0.03187251,0.429725363,0.702746365,0.975767367,0.500736251,0.710196,0.919655749,-0.052,0.06,0.172,0.083131407,0.159366263,0.235601118,-0.164613662,0.176371781,0.517357223,-0.346335491,0.002186461,0.350708414,0.236842105,0.543628809,0.850415512,0.324074074,0.462962963,0.601851852
AT,0.133466135,0.184262948,0.235059761,0.180936995,0.391760905,0.602584814,0.401235186,0.627278446,0.853321706,0.076,0.22,0.364,0.108853681,0.191519105,0.274184529,-0.21668533,0.132978723,0.482642777,-0.348959244,0,0.348959244,-0.083102493,0.27700831,0.637119114,0.197530864,0.304783951,0.412037037
PL,0.348605578,0.453187251,0.557768924,0.003231018,0.169628433,0.336025848,0.435417233,0.655763485,0.876109737,0.3,0.5,0.7,0.436905871,0.601584343,0.766262815,0.184770437,0.467525196,0.750279955,-0.073465104,0.22957845,0.532622005,-0.06232687,0.29432133,0.650969529,0.027777778,0.092592593,0.157407407
PT,0.11752988,0.164342629,0.211155378,0.36187399,0.617932149,0.873990307,0.436575219,0.656728474,0.876881728,0.164,0.33,0.496,0.078657968,0.153774464,0.22889096,0.263717805,0.53331467,0.802911534,-0.19037957,0.132149729,0.454679027,0.398891967,0.67867036,0.958448753,0.104938272,0.18904321,0.273148148
RO,0.643426295,0.821713147,1,0.226171244,0.448303716,0.670436187,0.546541051,0.748366667,0.950192283,0.5,0.75,1,0.408201305,0.565703635,0.723205965,0.517357223,0.744680851,0.972004479,0.209900297,0.465716285,0.721532272,-0.091412742,0.270083102,0.631578947,0.209876543,0.320216049,0.430555556
SI,0.133466135,0.184262948,0.235059761,0.032310178,0.205977383,0.379644588,0.441721826,0.661017313,0.880312799,0.1,0.25,0.4,0.217334576,0.327120224,0.436905871,-0.218365062,0.131578947,0.481522956,-0.011649467,0.281091482,0.57383243,0.270083102,0.57132964,0.872576177,0.108024691,0.192901235,0.277777778
SK,0.165338645,0.224103586,0.282868526,0.016155089,0.185783522,0.355411955,0.473030351,0.68710775,0.901185149,0.108,0.26,0.412,0.304193849,0.435694315,0.567194781,0.251959686,0.523516237,0.795072788,0.015742522,0.303918139,0.592093755,-0.232686981,0.152354571,0.537396122,0.052469136,0.12345679,0.194444444
FI,-0.013944223,0,0.013944223,0.006462036,0.173667205,0.340872375,-0.351498949,0,0.351498949,0.044,0.18,0.316,-0.038024231,0.007921715,0.053867661,0.072228443,0.373740202,0.67525196,-0.194157775,0.129001224,0.452160224,0.174515235,0.491689751,0.808864266,0.052469136,0.12345679,0.194444444
SE,0.057768924,0.089641434,0.121513944,0.148626817,0.351373183,0.554119548,-0.302220189,0.041065634,0.384351456,-0.1,0,0.1,-0.044361603,0,0.044361603,-0.033594625,0.285554311,0.604703247,-0.299107924,0.041542767,0.382193458,0.016620499,0.360110803,0.703601108,0.262345679,0.385802469,0.509259259
