Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
LV,0.000538578,0.001220777,0.001902976,0.002847986,0.003405717,0.003963447,0.158907716,0.205477183,0.25204665,0.000650654,0.000903686,0.001156718,0.272190427,0.307561913,0.342933399,0.002034424,0.002982802,0.00393118,0.009821579,0.012510589,0.015199598,0.000979708,0.001484141,0.001988574,0.002751096,0.002986232,0.003221368
LT,0.002450531,0.002814071,0.003177611,0.003061585,0.003583716,0.004105847,0.123854965,0.161661245,0.199467524,0.000694031,0.000939833,0.001185636,0.273434442,0.308598592,0.343762742,0.00559849,0.007437885,0.00927728,0.009355745,0.011928295,0.014500846,0,0.000259506,0.000519012,0.002715825,0.00295684,0.003197855
LU,0.004012407,0.004115635,0.004218862,0.001067995,0.001922391,0.002776786,0.046109947,0.064479972,0.082849997,0.00125793,0.00140975,0.001561569,0.36947238,0.388630207,0.407788034,0.005690269,0.007552608,0.009414948,0.012594271,0.015976454,0.019358637,0.000956382,0.001454983,0.001953585,0.002045687,0.002398391,0.002751096
HU,0.000350076,0.001063692,0.001777308,0.003583716,0.004018825,0.004453934,0.073767299,0.099051662,0.124336025,0.000780784,0.001012128,0.001243472,0.100765195,0.164707553,0.228649911,0.003594659,0.004933096,0.006271533,0.010100522,0.012859267,0.015618012,0.002460933,0.003335673,0.004210412,0.002892178,0.0031038,0.003315423
MT,0.004254768,0.004317602,0.004380436,0.000284799,0.001269727,0.002254656,0,0.006842538,0.013685076,0.001279619,0.001427823,0.001576028,0.333893558,0.358981189,0.38406882,0,0.000439772,0.000879544,0,0.000233615,0.000467229,0.001003034,0.001513299,0.002023564,0.002398391,0.002692312,0.002986232
NL,0.004362483,0.004407365,0.004452246,0.000118666,0.001131283,0.002143901,0.040351589,0.057282024,0.074212459,0.001496504,0.001608561,0.001720618,0.340113632,0.364164584,0.388215536,0.006592758,0.008680719,0.010768681,0.01294295,0.016412302,0.019881654,0.000629812,0.001046771,0.001463731,0.00151663,0.00195751,0.002398391
AT,0.0034469,0.003644379,0.003841858,0.001946124,0.002654165,0.003362206,0.073666779,0.098926012,0.124185245,0.001149488,0.001319381,0.001489274,0.322946229,0.349858414,0.3767706,0.007066947,0.009273456,0.011479964,0.012977818,0.016455887,0.019933956,0.001527878,0.002169354,0.002810829,0.002239674,0.002560047,0.002880421
PL,0.001992739,0.002432578,0.002872417,0.003251451,0.003741937,0.004232424,0.062221863,0.084619866,0.10701787,0.000542211,0.000813317,0.001084423,0.103999633,0.167402918,0.230806203,0.003411102,0.00470365,0.005996197,0.009316693,0.01187948,0.014442268,0.001469562,0.002096459,0.002723355,0.003209612,0.003368329,0.003527046
PT,0.003554616,0.003734142,0.003913668,0.000617064,0.001546615,0.002476166,0.061834143,0.084135217,0.10643629,0.000910915,0.00112057,0.001330225,0.343099268,0.366652613,0.390205959,0.00269217,0.003804985,0.0049178,0.010870404,0.01382162,0.016772836,0.000174948,0.000478191,0.000781434,0.002768731,0.003000928,0.003233125
RO,0,0.000771962,0.001543924,0.001613859,0.002377277,0.003140696,0.025015113,0.038111429,0.051207746,0,0.000361474,0.000722949,0.12315746,0.183367774,0.243578088,0.000382411,0.000917785,0.00145316,0.005550964,0.007172319,0.008793675,0.001551204,0.002198512,0.002845819,0.002169133,0.002501263,0.002833393
SI,0.0034469,0.003644379,0.003841858,0.003037852,0.003563938,0.004090025,0.060110943,0.081981217,0.103851491,0.001084423,0.00126516,0.001445897,0.25054457,0.289523699,0.328502828,0.007082243,0.009292576,0.011502909,0.008495206,0.010852622,0.013210038,0.000536507,0.00093014,0.001323772,0.002751096,0.002986232,0.003221368
SK,0.003231469,0.003464853,0.003698237,0.003156518,0.003662827,0.004169135,0.049628146,0.068877721,0.088127295,0.001062734,0.001247086,0.001431438,0.192573483,0.24121446,0.289855436,0.002799245,0.003938829,0.005078412,0.008131185,0.010397596,0.012664007,0.001947753,0.002694197,0.003440641,0.00306853,0.003250761,0.003432991
FI,0.00444327,0.004474687,0.004506104,0.003227718,0.00372216,0.004216602,0.325699069,0.413966375,0.50223368,0.001236242,0.001391676,0.00154711,0.420974591,0.431548716,0.442122841,0.004435962,0.005984725,0.007533488,0.010920614,0.013884382,0.016848151,0.00080476,0.001265456,0.001726152,0.00306853,0.003250761,0.003432991
SE,0.00395855,0.004070753,0.004182957,0.002183456,0.002851942,0.003520427,0.309199434,0.39334183,0.477484227,0.001626634,0.001717003,0.001807371,0.425204241,0.435073425,0.444942608,0.005399637,0.007189318,0.008979,0.012315329,0.015627775,0.018940222,0.001247961,0.001819458,0.002390954,0.001869334,0.002251431,0.002633528
