Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
LV,0.000432355,0.001042456,0.001652556,0.004219156,0.004825197,0.005431238,0.173071342,0.224447618,0.275823895,0.00069329,0.00098858,0.00128387,0.180184016,0.220870729,0.261557443,0.005689187,0.007517218,0.009345248,0.013009411,0.016261763,0.019514116,0.001137078,0.001763929,0.00239078,0.003749384,0.00401973,0.004290075
LT,0.001844714,0.002219421,0.002594129,0.004163641,0.004778934,0.005394228,0.143182032,0.187085981,0.230989931,0.000770322,0.001052773,0.001335225,0.160633258,0.204578431,0.248523604,0.007240784,0.009456713,0.011672643,0.012432839,0.015541048,0.018649258,0,0.000342581,0.000685163,0.004520534,0.004662355,0.004804175
LU,0.003516486,0.003612565,0.003708644,0.002248366,0.003182872,0.004117378,0.058586912,0.081342081,0.104097251,0.001566321,0.001716106,0.001865891,0.332891291,0.348126791,0.363362292,0.007098108,0.009278369,0.011458629,0.015932874,0.019916092,0.02389931,0.001166234,0.001800374,0.002434514,0.002393224,0.002889596,0.003385969
HU,0.001844714,0.002219421,0.002594129,0.005162915,0.005611663,0.00606041,0.098251443,0.130922745,0.163594047,0.000873031,0.001138365,0.001403698,0.105943974,0.159004028,0.212064081,0.004779631,0.006380272,0.007980913,0.013035397,0.016294246,0.019553095,0.002580293,0.003567948,0.004555603,0.003962115,0.004197005,0.004431896
MT,0.003718252,0.003780703,0.003843154,0,0.001309234,0.002618467,0,0.008108441,0.016216883,0.001643353,0.001780299,0.001917246,0.254952457,0.283177763,0.31140307,0,0.000405734,0.000811467,0,0,0,0.001282858,0.001946153,0.002609449,0.001755031,0.002357769,0.002960506
NL,0.003660604,0.003732663,0.003804723,0.000471879,0.001702466,0.002933054,0.041146113,0.059541083,0.077936053,0.001591999,0.001737504,0.001883009,0.278730406,0.302992721,0.327255036,0.008524864,0.011061813,0.013598763,0.016160254,0.020200318,0.024240381,0.000728896,0.001253702,0.001778507,0.001037064,0.001759463,0.002481862
AT,0.003228249,0.003372368,0.003516486,0.002442669,0.003344791,0.004246914,0.086753077,0.116549788,0.146346498,0.001258192,0.001459332,0.001660472,0.264199437,0.29088358,0.317567723,0.008756711,0.011351623,0.013946534,0.01620573,0.020257163,0.024308595,0.001982598,0.002820829,0.00365906,0.003137782,0.003510062,0.003882341
PL,0.00181589,0.002195402,0.002574913,0.004357944,0.004940854,0.005523763,0.069618257,0.095131263,0.120644269,0.000487871,0.000817397,0.001146924,0.083222823,0.140069735,0.196916647,0.004458611,0.005978997,0.007499383,0.012090144,0.01511268,0.018135216,0.001443215,0.0021466,0.002849985,0.004201437,0.004396441,0.004591444
PT,0.002911189,0.003108151,0.003305112,0.001554426,0.002604589,0.003654751,0.078539958,0.106283389,0.134026821,0.000744644,0.001031375,0.001318106,0.28612799,0.309157374,0.332186759,0.00353122,0.004819758,0.006108297,0.013746773,0.017183466,0.020620159,0.000189513,0.000579473,0.000969432,0.003589836,0.003886773,0.00418371
RO,0,0.00068216,0.00136432,0.002803518,0.003645499,0.00448748,0.052660583,0.07393417,0.095207758,0,0.000410838,0.000821677,0.091148806,0.146674721,0.202200636,0.000428027,0.000940767,0.001453507,0.008023282,0.010029102,0.012034923,0.001705618,0.002474603,0.003243589,0.002818686,0.003244148,0.00366961
SI,0.002968837,0.00315619,0.003343544,0.00383055,0.004501358,0.005172167,0.0682333,0.093400066,0.118566833,0.001206838,0.001416536,0.001626235,0.227739915,0.260500645,0.293261375,0.008935056,0.011574553,0.014214051,0.011291064,0.01411383,0.016936596,0.000583117,0.001071478,0.001559838,0.003244148,0.0035987,0.003953251
SK,0.003055307,0.003228249,0.003401191,0.004940854,0.005426612,0.00591237,0.069312278,0.094748789,0.1201853,0.00118116,0.001395139,0.001609117,0.177542022,0.218669067,0.259796113,0.005243326,0.006959891,0.008676456,0.011060435,0.013825544,0.016590653,0.002449092,0.003403946,0.0043588,0.003882341,0.004130527,0.004378713
FI,0.003833546,0.003876782,0.003920017,0.004302429,0.004894591,0.005486753,0.361731504,0.460272822,0.558814139,0.001489289,0.001651912,0.001814536,0.348214858,0.360896431,0.373578004,0.006135048,0.008074544,0.01001404,0.013805242,0.017256553,0.020707863,0.000976721,0.001563483,0.002150244,0.00366961,0.003953251,0.004236893
SE,0.003343544,0.003468447,0.003593349,0.003136609,0.003923075,0.00470954,0.325561575,0.41506041,0.504559245,0.001900127,0.001994278,0.002088428,0.356140841,0.367501417,0.378861993,0.006687916,0.008765629,0.010843341,0.015591803,0.019489754,0.023387704,0.00161815,0.002365269,0.003112388,0.001914579,0.002490726,0.003066872
