Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
HR,0.002587578,0.002857662,0.003127746,0.005195893,0.005538856,0.005881819,0.07718318,0.103936609,0.130690038,0.000443622,0.000743262,0.001042902,0.142652037,0.198558541,0.254465046,0.002512844,0.003586746,0.004660647,0.005533289,0.006916612,0.008299934,0.000750823,0.00126031,0.001769797,0.004359486,0.004457877,0.004556269
IT,0.002901224,0.003119033,0.003336843,0.004449948,0.004917235,0.005384523,0.04190198,0.059835109,0.077768238,0.000957291,0.001171319,0.001385347,0.245506223,0.284270363,0.323034503,0.006672621,0.008786466,0.010900312,0.008937237,0.011171546,0.013405856,0.001126234,0.001729574,0.002332914,0.002384094,0.002811717,0.00323934
CY,0.003920573,0.003968491,0.004016409,0.002212113,0.003052373,0.003892633,0.109250266,0.144020466,0.178790667,0.000933942,0.001151862,0.001369782,0.326910917,0.352107609,0.3773043,0.001018721,0.001719091,0.002419462,0.012393668,0.015492086,0.018590503,0.001246902,0.001880409,0.002513916,0.001793747,0.002319761,0.002845776
LV,0.000313646,0.000962718,0.001611791,0.003729725,0.00431705,0.004904374,0.159180126,0.206432791,0.253685456,0.000443622,0.000743262,0.001042902,0.193820702,0.241199096,0.28857749,0.002495866,0.003565523,0.004635179,0.011308004,0.014135005,0.016962006,0.001032382,0.001612258,0.002192135,0.002997147,0.003322595,0.003648042
LT,0.002404618,0.002705195,0.003005772,0.00344678,0.004081262,0.004715744,0.13168982,0.172069909,0.212449998,0.000793851,0.001035119,0.001276387,0.206483655,0.251751556,0.297019458,0.007131045,0.009359497,0.011587948,0.011366486,0.014208107,0.017049729,0,0.000321781,0.000643563,0.004109724,0.004249742,0.00438976
LU,0.003633064,0.0037289,0.003824737,0.00228928,0.003116678,0.003944077,0.053884554,0.074813326,0.095742098,0.000863896,0.00109349,0.001323084,0.368776189,0.386995335,0.405214481,0.006536791,0.008616679,0.010696568,0.014545503,0.018181879,0.021818255,0.001005566,0.001578739,0.002151912,0.002384094,0.002811717,0.00323934
HU,0.002247795,0.002574509,0.002901224,0.005067282,0.00543168,0.005796079,0.090365492,0.120414499,0.150463507,0.000723805,0.000976748,0.00122969,0.08734853,0.152472286,0.217596041,0.004567265,0.006154771,0.007742278,0.012050275,0.015062843,0.018075412,0.002480397,0.003422278,0.004364158,0.003859962,0.004041607,0.004223252
MT,0.003894436,0.00394671,0.003998984,0,0.001208945,0.002417891,0,0.007457634,0.014915268,0.001377564,0.001521547,0.00166553,0.30933784,0.337463378,0.365588915,0,0.00044569,0.000891381,0,0,0,0.001059197,0.001645777,0.002232357,0.002111626,0.002584661,0.003057695
NL,0.003868298,0.003924929,0.003981559,0.000282945,0.001444733,0.002606521,0.037843605,0.05476214,0.071680675,0.001424262,0.001560461,0.001696661,0.318382807,0.34500085,0.371618893,0.00770832,0.010081091,0.012453861,0.014920387,0.018650484,0.022380581,0.000616747,0.001092716,0.001568684,0.000976343,0.001638592,0.00230084
AT,0.003371693,0.003511091,0.003650489,0.00275228,0.003502512,0.004252744,0.079790019,0.107195158,0.134600297,0.001167427,0.001346433,0.001525439,0.291247908,0.322388434,0.35352896,0.008013936,0.010463111,0.012912285,0.014962374,0.018702968,0.022443561,0.001783204,0.002550787,0.003318369,0.002747385,0.003114459,0.003481534
PL,0.001960286,0.002334919,0.002709551,0.003704003,0.004295614,0.004887226,0.064030491,0.087495747,0.110961004,0.00049032,0.000782176,0.001074033,0.073135012,0.140627687,0.208120363,0.004040926,0.005496847,0.006952769,0.011096569,0.013870712,0.016644854,0.001488238,0.002182079,0.00287592,0.003859962,0.004041607,0.004223252
PT,0.003136458,0.003315062,0.003493666,0.001337557,0.002323576,0.003309595,0.07223611,0.097752771,0.123269433,0.000653759,0.000918376,0.001182993,0.340349153,0.363306138,0.386263123,0.003158034,0.004393233,0.005628432,0.012692076,0.015865095,0.019038114,0.000120668,0.000472616,0.000824564,0.003473966,0.003719944,0.003965921
RO,0,0.000701347,0.001402694,0.002083502,0.002945197,0.003806892,0.04843389,0.067999996,0.087566102,0,0.000373577,0.000747154,0.10130362,0.164101528,0.226899435,0.000101872,0.00057303,0.001044189,0.00721277,0.009015963,0.010819155,0.001555276,0.002265876,0.002976477,0.002338683,0.002773874,0.003209066
SI,0.002953498,0.003162595,0.003371693,0.003575392,0.004188438,0.004801485,0.062756694,0.085903502,0.109050309,0.001214125,0.001385347,0.00155657,0.248607354,0.286854639,0.325101924,0.008217681,0.010717791,0.013217901,0.010339304,0.012924129,0.015508955,0.000536302,0.000992159,0.001448016,0.003156086,0.003455044,0.003754002
SK,0.003241007,0.003402186,0.003563365,0.004372781,0.00485293,0.005333078,0.06374907,0.087143972,0.110538874,0.00112073,0.001307519,0.001494307,0.177798191,0.227847003,0.277895815,0.004380499,0.005921314,0.007462129,0.009851954,0.012314943,0.014777931,0.002212246,0.003087089,0.003961932,0.003859962,0.004041607,0.004223252
FI,0.003972847,0.004012053,0.004051259,0.003806892,0.004381355,0.004955819,0.332697867,0.423329968,0.513962069,0.001237473,0.001404804,0.001572136,0.389967252,0.404654555,0.419341857,0.00539922,0.007194715,0.00899021,0.012746059,0.015932574,0.019119089,0.000831268,0.001360867,0.001890465,0.003360437,0.003625337,0.003890236
SE,0.003450104,0.003576434,0.003702763,0.002880891,0.003609688,0.004338485,0.299431043,0.381746438,0.464061832,0.001494307,0.001618833,0.001743358,0.402371777,0.414991659,0.42761154,0.005993474,0.007937532,0.009881591,0.01439555,0.017994437,0.021593324,0.001340755,0.001997725,0.002654695,0.001680219,0.002225154,0.00277009
