Country,C1 low,C1 medium,C1 high,C2 low,C2 medium,C2 high,C3 low,C3 medium,C3 high,C4 low,C4 medium,C4 high,C5 low,C5 medium,C5 high,C6 low,C6 medium,C6 high,C7 low,C7 medium,C7 high,C8 low,C8 medium,C8 high,C9 low,C9 medium,C9 high
LT,0.00242303,0.002668055,0.00291308,0.004043705,0.004659051,0.005274397,0.143450796,0.187437157,0.231423518,0.000568094,0.000823325,0.001078556,0.160934779,0.204962441,0.248990103,0.006078421,0.008059178,0.010039936,0.011467404,0.014600352,0.0177333,0,0.000228367,0.000456733,0.004700573,0.004864201,0.005027829
LU,0.003457581,0.003530182,0.003602782,0.002787896,0.003612544,0.004437191,0.058696884,0.081494767,0.10429265,0.001086789,0.001255571,0.001424353,0.333516155,0.348780254,0.364044353,0.007431133,0.009750069,0.012069004,0.01493399,0.018933585,0.02293318,0.001196957,0.001724563,0.002252169,0.002409788,0.002955213,0.003500638
HU,0.001824078,0.002168929,0.00251378,0.005399978,0.005789279,0.00617858,0.098435869,0.131168498,0.163901126,0.000938591,0.001132072,0.001325554,0.10614284,0.159302491,0.212462143,0.003777054,0.005182469,0.006587884,0.012103758,0.015395795,0.018687832,0.002425412,0.003260132,0.004094852,0.004105564,0.00436836,0.004631156
MT,0.003620932,0.003666307,0.003711682,0,0.001289297,0.002578594,0,0.008123662,0.016247323,0.001531385,0.001626068,0.00172075,0.255431023,0.283709311,0.311987599,0,0.000461152,0.000922304,0,0.000266097,0.000532194,0.001259954,0.00180331,0.002346665,0.002290786,0.002856045,0.003421303
NL,0.003484807,0.003552869,0.003620932,0.001331157,0.002398595,0.003466032,0.041223348,0.059652846,0.078082345,0.001358487,0.001481986,0.001605484,0.279253606,0.303561463,0.32786932,0.008151409,0.010650413,0.013149417,0.015132546,0.01918178,0.023231013,0.000645727,0.001035525,0.001425323,0.001011516,0.001789986,0.002568457
AT,0.003076431,0.003212556,0.003348681,0.003516265,0.004219518,0.004922771,0.08691592,0.116768561,0.146621203,0.001136189,0.001296737,0.001457286,0.264695361,0.291429592,0.318163824,0.009012226,0.011726434,0.014440642,0.015064191,0.019096336,0.02312848,0.002141922,0.00290577,0.003669617,0.003986562,0.004269192,0.004551821
PL,0.001742403,0.002100866,0.00245933,0.004571144,0.005098584,0.005626024,0.069748936,0.095309832,0.120870728,0.000469295,0.000740993,0.00101269,0.083379039,0.140332657,0.197286276,0.004954089,0.006653763,0.008353437,0.011106097,0.014148719,0.01719134,0.001039462,0.001527695,0.002015927,0.004373318,0.004591488,0.004809659
PT,0.002831405,0.003008368,0.003185331,0.001431622,0.002482316,0.003533009,0.078687384,0.106482892,0.1342784,0.000815092,0.001029157,0.001243221,0.286665076,0.309737688,0.332810301,0.002810831,0.00397469,0.00513855,0.012710818,0.016154619,0.019598421,0.000157494,0.000425235,0.000692975,0.003718808,0.004046063,0.004373318
RO,0,0.000648864,0.001297727,0.003692078,0.004366029,0.00503998,0.052759431,0.074072951,0.09538647,0,0.000349913,0.000699827,0.0913199,0.146950041,0.202580183,0.000562166,0.00116386,0.001765553,0.00736609,0.009473709,0.011581329,0.00193718,0.002649842,0.003362503,0.003064298,0.003500638,0.003936978
SI,0.003049206,0.003189868,0.003330531,0.003968356,0.00459626,0.005224165,0.068361379,0.093575386,0.118789393,0.001160889,0.001317321,0.001473752,0.228167401,0.260989626,0.293811851,0.008573033,0.011177444,0.013781854,0.010217479,0.013037946,0.015858413,0.000456733,0.000799284,0.001141834,0.003510555,0.003872519,0.004234483
SK,0.003021981,0.003167181,0.003312381,0.005249281,0.005663698,0.006078115,0.069442383,0.094926641,0.120410898,0.00098799,0.001173239,0.001358487,0.177875283,0.219079527,0.260283772,0.005568958,0.00742235,0.009275741,0.010132849,0.012932159,0.015731468,0.002047426,0.002787649,0.003527872,0.004403069,0.00461628,0.004829492
FI,0.003620932,0.003666307,0.003711682,0.004194402,0.004784632,0.005374862,0.362410504,0.461136792,0.559863079,0.001111489,0.001276154,0.001440819,0.348868486,0.361573863,0.37427924,0.005463552,0.007290592,0.009117632,0.012769408,0.016227857,0.019686306,0.001133959,0.001645815,0.002157672,0.003599806,0.003946895,0.004293984
SE,0.003212556,0.003325994,0.003439431,0.003390684,0.004114867,0.00483905,0.32617268,0.415839512,0.505506344,0.001605484,0.001687817,0.001770149,0.356809347,0.368191247,0.379573148,0.004883818,0.006565925,0.008248031,0.014559664,0.018465677,0.02237169,0.001606442,0.002236419,0.002866396,0.001576775,0.002261035,0.002945296
